id,game,action,score,opponent,guess,coordination
74,BoS,1,0,Prompted,Human,0
74,BoS,0,0,Prompted,Human,0
74,BoS,1,7,Prompted,Human,1
74,BoS,0,0,Prompted,Human,0
74,BoS,1,7,Prompted,Human,1
74,BoS,0,10,Prompted,Human,1
75,BoS,0,0,Prompted,Human,0
75,BoS,1,0,Prompted,Human,0
75,BoS,1,7,Prompted,Human,1
75,BoS,0,0,Prompted,Human,0
75,BoS,1,0,Prompted,Human,0
75,BoS,1,7,Prompted,Human,1
75,BoS,0,0,Prompted,Human,0
75,BoS,0,10,Prompted,Human,1
75,BoS,0,0,Prompted,Human,0
75,BoS,1,7,Prompted,Human,1
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
75,PD,1,8,Prompted,Human,0
76,PD,0,10,Base,Human,0
76,PD,0,5,Base,Human,1
76,PD,0,5,Base,Human,1
76,PD,0,10,Base,Human,0
76,PD,1,0,Base,Human,0
76,PD,0,10,Base,Human,0
76,PD,0,10,Base,Human,0
76,PD,0,5,Base,Human,1
76,PD,0,5,Base,Human,1
76,PD,0,5,Base,Human,1
76,BoS,0,0,Base,Human,0
76,BoS,0,0,Base,Human,0
76,BoS,0,0,Base,Human,0
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
76,BoS,0,10,Base,Human,1
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,1,8,Prompted,Human,0
77,PD,0,10,Prompted,Human,0
77,PD,0,5,Prompted,Human,1
77,BoS,0,0,Prompted,Human,0
77,BoS,1,0,Prompted,Human,0
77,BoS,1,0,Prompted,Human,0
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
77,BoS,1,7,Prompted,Human,1
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,1,8,Base,Human,0
78,PD,0,10,Base,Human,0
78,PD,1,0,Base,Human,0
78,PD,1,0,Base,Human,0
78,BoS,0,0,Base,LLM,0
78,BoS,0,0,Base,LLM,0
78,BoS,0,10,Base,LLM,1
78,BoS,0,0,Base,LLM,0
78,BoS,0,0,Base,LLM,0
78,BoS,0,10,Base,LLM,1
78,BoS,0,10,Base,LLM,1
78,BoS,0,10,Base,LLM,1
78,BoS,0,10,Base,LLM,1
78,BoS,0,10,Base,LLM,1
79,BoS,1,7,Base,LLM,1
79,BoS,0,0,Base,LLM,0
79,BoS,0,10,Base,LLM,1
79,BoS,1,7,Base,LLM,1
79,BoS,0,0,Base,LLM,0
79,BoS,0,0,Base,LLM,0
79,BoS,0,10,Base,LLM,1
79,BoS,0,10,Base,LLM,1
79,BoS,0,0,Base,LLM,0
79,BoS,0,0,Base,LLM,0
79,PD,0,10,Base,Human,0
79,PD,0,5,Base,Human,1
79,PD,1,0,Base,Human,0
79,PD,1,8,Base,Human,0
79,PD,1,0,Base,Human,0
79,PD,0,10,Base,Human,0
79,PD,1,0,Base,Human,0
79,PD,0,5,Base,Human,1
79,PD,0,10,Base,Human,0
79,PD,0,5,Base,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,BoS,1,7,Prompted,Human,1
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,1,8,Prompted,LLM,0
80,PD,0,10,Prompted,LLM,0
81,PD,0,10,Prompted,LLM,0
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,PD,0,10,Prompted,LLM,0
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,PD,0,5,Prompted,LLM,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
81,BoS,1,7,Prompted,Human,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,BoS,1,7,Base,LLM,1
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
82,PD,1,8,Base,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,1,8,Prompted,Human,0
83,PD,0,10,Prompted,Human,0
83,BoS,0,0,Prompted,Human,0
83,BoS,0,10,Prompted,Human,1
83,BoS,0,0,Prompted,Human,0
83,BoS,0,10,Prompted,Human,1
83,BoS,0,0,Prompted,Human,0
83,BoS,0,10,Prompted,Human,1
83,BoS,1,0,Prompted,Human,0
83,BoS,1,0,Prompted,Human,0
83,BoS,0,10,Prompted,Human,1
83,BoS,0,10,Prompted,Human,1
84,PD,0,10,Base,LLM,0
84,PD,1,0,Base,LLM,0
84,PD,0,5,Base,LLM,1
84,PD,1,0,Base,LLM,0
84,PD,1,0,Base,LLM,0
84,PD,0,5,Base,LLM,1
84,PD,0,10,Base,LLM,0
84,PD,1,0,Base,LLM,0
84,PD,1,0,Base,LLM,0
84,PD,0,5,Base,LLM,1
84,BoS,1,7,Base,Human,1
84,BoS,0,0,Base,Human,0
84,BoS,1,0,Base,Human,0
84,BoS,1,7,Base,Human,1
84,BoS,0,0,Base,Human,0
84,BoS,0,0,Base,Human,0
84,BoS,0,0,Base,Human,0
84,BoS,0,10,Base,Human,1
84,BoS,0,10,Base,Human,1
84,BoS,0,0,Base,Human,0
85,BoS,0,0,Base,Human,0
85,BoS,0,10,Base,Human,1
85,BoS,1,7,Base,Human,1
85,BoS,1,0,Base,Human,0
85,BoS,0,0,Base,Human,0
85,BoS,0,0,Base,Human,0
85,BoS,0,10,Base,Human,1
85,BoS,0,10,Base,Human,1
85,BoS,0,10,Base,Human,1
85,BoS,0,10,Base,Human,1
85,PD,0,10,Base,LLM,0
85,PD,1,0,Base,LLM,0
85,PD,0,10,Base,LLM,0
85,PD,0,5,Base,LLM,1
85,PD,1,0,Base,LLM,0
85,PD,0,5,Base,LLM,1
85,PD,0,5,Base,LLM,1
85,PD,0,5,Base,LLM,1
85,PD,0,5,Base,LLM,1
85,PD,0,5,Base,LLM,1
86,BoS,0,0,Prompted,LLM,0
86,BoS,0,0,Prompted,LLM,0
86,BoS,1,7,Prompted,LLM,1
86,BoS,1,7,Prompted,LLM,1
86,BoS,1,7,Prompted,LLM,1
86,BoS,1,7,Prompted,LLM,1
86,BoS,1,7,Prompted,LLM,1
86,BoS,0,0,Prompted,LLM,0
86,BoS,0,0,Prompted,LLM,0
86,BoS,0,10,Prompted,LLM,1
86,PD,0,10,Prompted,Human,0
86,PD,0,5,Prompted,Human,1
86,PD,1,0,Prompted,Human,0
86,PD,0,5,Prompted,Human,1
86,PD,0,5,Prompted,Human,1
86,PD,1,0,Prompted,Human,0
86,PD,0,5,Prompted,Human,1
86,PD,0,5,Prompted,Human,1
86,PD,1,0,Prompted,Human,0
86,PD,0,5,Prompted,Human,1
87,PD,1,8,Base,LLM,0
87,PD,0,10,Base,LLM,0
87,PD,1,0,Base,LLM,0
87,PD,0,10,Base,LLM,0
87,PD,0,5,Base,LLM,1
87,PD,1,0,Base,LLM,0
87,PD,1,0,Base,LLM,0
87,PD,0,5,Base,LLM,1
87,PD,0,10,Base,LLM,0
87,PD,1,0,Base,LLM,0
87,BoS,1,7,Base,LLM,1
87,BoS,1,7,Base,LLM,1
87,BoS,1,7,Base,LLM,1
87,BoS,1,7,Base,LLM,1
87,BoS,0,0,Base,LLM,0
87,BoS,0,10,Base,LLM,1
87,BoS,1,0,Base,LLM,0
87,BoS,0,0,Base,LLM,0
87,BoS,0,0,Base,LLM,0
87,BoS,0,0,Base,LLM,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,PD,1,8,Prompted,Human,0
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
88,BoS,1,7,Prompted,Human,1
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,PD,1,8,Base,LLM,0
89,BoS,1,7,Base,Human,1
89,BoS,0,0,Base,Human,0
89,BoS,1,0,Base,Human,0
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
89,BoS,1,7,Base,Human,1
90,BoS,1,7,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,BoS,0,0,Base,LLM,0
90,BoS,0,0,Base,LLM,1
90,BoS,0,0,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,BoS,1,7,Base,LLM,1
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
90,PD,1,8,Base,LLM,0
91,BoS,0,0,Prompted,LLM,0
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,0,Prompted,LLM,0
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,BoS,0,10,Prompted,LLM,1
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,1,8,Prompted,LLM,0
91,PD,0,10,Prompted,LLM,0
92,PD,0,10,Prompted,Human,0
92,PD,0,5,Prompted,Human,1
92,PD,1,0,Prompted,Human,0
92,PD,0,10,Prompted,Human,0
92,PD,0,5,Prompted,Human,1
92,PD,0,5,Prompted,Human,1
92,PD,1,0,Prompted,Human,0
92,PD,0,5,Prompted,Human,1
92,PD,0,5,Prompted,Human,1
92,PD,0,5,Prompted,Human,1
92,BoS,1,7,Prompted,LLM,1
92,BoS,0,0,Prompted,LLM,0
92,BoS,1,7,Prompted,LLM,1
92,BoS,1,7,Prompted,LLM,1
92,BoS,1,7,Prompted,LLM,1
92,BoS,0,0,Prompted,LLM,0
92,BoS,1,7,Prompted,LLM,1
92,BoS,1,7,Prompted,LLM,1
92,BoS,1,7,Prompted,LLM,1
92,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,1,7,Prompted,LLM,1
93,BoS,0,0,Prompted,LLM,0
93,BoS,0,10,Prompted,LLM,1
93,BoS,1,0,Prompted,LLM,0
93,BoS,0,0,Prompted,LLM,0
93,PD,0,10,Prompted,Human,0
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
93,PD,0,5,Prompted,Human,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,0
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,BoS,1,7,Prompted,LLM,1
94,PD,0,10,Prompted,Human,0
94,PD,1,8,Prompted,Human,1
94,PD,1,8,Prompted,Human,1
94,PD,1,8,Prompted,Human,0
94,PD,1,8,Prompted,Human,0
94,PD,1,8,Prompted,Human,0
94,PD,1,8,Prompted,Human,0
94,PD,1,0,Prompted,Human,0
94,PD,1,8,Prompted,Human,0
94,PD,0,5,Prompted,Human,1
95,PD,1,8,Base,Human,0
95,PD,1,8,Base,Human,0
95,PD,1,8,Base,Human,0
95,PD,1,8,Base,Human,0
95,PD,0,10,Base,Human,0
95,PD,0,5,Base,Human,1
95,PD,1,0,Base,Human,0
95,PD,1,0,Base,Human,0
95,PD,0,5,Base,Human,1
95,PD,1,0,Base,Human,0
95,BoS,1,7,Base,LLM,1
95,BoS,0,0,Base,LLM,0
95,BoS,1,7,Base,LLM,1
95,BoS,1,7,Base,LLM,1
95,BoS,0,0,Base,LLM,0
95,BoS,1,7,Base,LLM,1
95,BoS,1,0,Base,LLM,0
95,BoS,1,7,Base,LLM,1
95,BoS,1,7,Base,LLM,1
95,BoS,1,7,Base,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,0
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,BoS,1,7,Prompted,LLM,1
96,PD,0,10,Prompted,LLM,0
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,0
96,PD,0,5,Prompted,LLM,0
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,1
96,PD,0,5,Prompted,LLM,1
97,PD,1,8,Prompted,Human,0
97,PD,0,10,Prompted,Human,0
97,PD,0,5,Prompted,Human,1
97,PD,1,8,Prompted,Human,0
97,PD,0,5,Prompted,Human,1
97,PD,1,0,Prompted,Human,0
97,PD,0,5,Prompted,Human,1
97,PD,1,0,Prompted,Human,0
97,PD,0,10,Prompted,Human,0
97,PD,0,5,Prompted,Human,1
97,BoS,0,0,Prompted,Human,0
97,BoS,1,7,Prompted,Human,1
97,BoS,1,0,Prompted,Human,0
97,BoS,1,7,Prompted,Human,1
97,BoS,0,0,Prompted,Human,0
97,BoS,0,10,Prompted,Human,1
97,BoS,0,0,Prompted,Human,0
97,BoS,0,10,Prompted,Human,1
97,BoS,0,0,Prompted,Human,0
97,BoS,0,10,Prompted,Human,1
98,BoS,1,7,Base,LLM,1
98,BoS,0,0,Base,LLM,0
98,BoS,0,10,Base,LLM,1
98,BoS,1,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,BoS,0,0,Base,LLM,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
98,PD,1,8,Base,Human,0
99,PD,0,10,Base,Human,0
99,PD,0,5,Base,Human,1
99,PD,0,5,Base,Human,1
99,PD,1,0,Base,Human,0
99,PD,0,5,Base,Human,1
99,PD,0,5,Base,Human,1
99,PD,1,0,Base,Human,0
99,PD,0,5,Base,Human,1
99,PD,0,5,Base,Human,1
99,PD,0,5,Base,Human,1
99,BoS,0,0,Base,Human,0
99,BoS,1,0,Base,Human,0
99,BoS,1,0,Base,Human,0
99,BoS,0,0,Base,Human,0
99,BoS,0,10,Base,Human,1
99,BoS,0,10,Base,Human,1
99,BoS,0,10,Base,Human,1
99,BoS,0,0,Base,Human,0
99,BoS,1,7,Base,Human,1
99,BoS,1,7,Base,Human,1
100,BoS,1,7,Prompted,Human,1
100,BoS,0,0,Prompted,Human,0
100,BoS,0,0,Prompted,Human,0
100,BoS,1,0,Prompted,Human,0
100,BoS,0,0,Prompted,Human,0
100,BoS,0,0,Prompted,Human,0
100,BoS,0,0,Prompted,Human,0
100,BoS,1,7,Prompted,Human,1
100,BoS,0,10,Prompted,Human,1
100,BoS,0,0,Prompted,Human,0
100,PD,1,8,Prompted,LLM,0
100,PD,0,10,Prompted,LLM,0
100,PD,0,5,Prompted,LLM,1
100,PD,1,8,Prompted,LLM,0
100,PD,0,5,Prompted,LLM,1
100,PD,0,5,Prompted,LLM,1
100,PD,0,5,Prompted,LLM,1
100,PD,1,0,Prompted,LLM,0
100,PD,0,5,Prompted,LLM,1
100,PD,0,5,Prompted,LLM,1
101,BoS,0,0,Base,Human,0
101,BoS,0,10,Base,Human,1
101,BoS,0,0,Base,Human,0
101,BoS,1,7,Base,Human,1
101,BoS,0,0,Base,Human,0
101,BoS,0,0,Base,Human,1
101,BoS,0,0,Base,Human,0
101,BoS,0,0,Base,Human,0
101,BoS,0,10,Base,Human,1
101,BoS,0,0,Base,Human,0
101,PD,0,10,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
101,PD,1,0,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,0,0,Prompted,Human,0
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,0,10,Prompted,LLM,0
102,PD,0,5,Prompted,LLM,1
102,PD,0,5,Prompted,LLM,1
102,PD,0,5,Prompted,LLM,1
103,PD,0,10,Prompted,Human,0
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,10,Prompted,Human,0
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,BoS,1,7,Prompted,LLM,0
103,BoS,1,7,Prompted,LLM,0
103,BoS,1,7,Prompted,LLM,1
103,BoS,1,7,Prompted,LLM,0
103,BoS,0,0,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,0,0,Prompted,LLM,0
104,BoS,0,0,Prompted,LLM,0
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,0,0,Prompted,LLM,0
104,BoS,0,0,Prompted,LLM,0
104,BoS,1,7,Prompted,LLM,1
104,PD,0,10,Prompted,LLM,0
104,PD,0,5,Prompted,LLM,1
104,PD,1,0,Prompted,LLM,0
104,PD,1,0,Prompted,LLM,0
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
105,BoS,0,0,Base,LLM,0
105,BoS,1,0,Base,LLM,0
105,BoS,1,0,Base,LLM,0
105,BoS,1,7,Base,LLM,1
105,BoS,1,7,Base,LLM,1
105,BoS,1,7,Base,LLM,1
105,BoS,0,0,Base,LLM,0
105,BoS,0,0,Base,LLM,0
105,BoS,0,10,Base,LLM,1
105,BoS,0,10,Base,LLM,1
105,PD,0,10,Base,LLM,0
105,PD,1,0,Base,LLM,0
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,0,0,Prompted,Human,0
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
107,BoS,1,7,Prompted,LLM,1
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,10,Prompted,LLM,1
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,0,10,Prompted,LLM,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,1,0,Base,LLM,0
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,1,7,Base,LLM,1
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,0,10,Prompted,Human,0
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,0,0,Prompted,LLM,0
109,BoS,0,0,Prompted,LLM,0
109,BoS,0,10,Prompted,LLM,1
109,BoS,0,10,Prompted,LLM,1
109,BoS,0,10,Prompted,LLM,1
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,BoS,0,0,Base,Human,0
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
111,PD,1,8,Prompted,LLM,0
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,0
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,0
