sweep,run_index,repeat_index,replicate_id,model_id,task_id,rc,wall_time,scored,l1_complete,l3_measurable,composite,l1,l2,l3,l3_n_testable,l3_n_untestable,l3_n_errors,l3_coverage,n_trials,observation_mode,git_sha,session_id,retried,retry_of_rc
rebuttal_v1_launch_20260724_211936,160,4,rebuttal_v1_launch_20260724_211936#4,kimi-k2.5,random_dot_motion_v2,1,1804.9,True,False,True,31.49,0.8000,0.1282,0.3000,4,0,0,1.0,217,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,39e7d932-6308-4cc9-95cb-a6ba6ec35918,,
rebuttal_v1_launch_20260724_211936,161,4,rebuttal_v1_launch_20260724_211936#4,kimi-k2.5,grid_bandit,1,1805.0,True,True,True,56.40,1.0000,0.2306,0.6667,5,0,0,1.0,137,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,6c87c457-2d38-493a-a6f9-5a63100cb51b,,
rebuttal_v1_launch_20260724_211936,168,4,rebuttal_v1_launch_20260724_211936#4,kimi-k2.5,moral_machine,0,1110.6,True,True,True,76.88,1.0000,0.6251,0.8000,4,1,0,0.9091,40,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,01114b8e-dce8-4ff4-9fb4-b9830dc3d28a,,
rebuttal_v1_launch_20260724_211936,170,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,random_dot_motion_v2,0,389.2,True,False,True,48.40,0.8000,0.3258,0.5000,4,0,0,1.0,122,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,f2b5f3df-6e47-4fe6-bc35-13a55298b3b3,,
rebuttal_v1_launch_20260724_211936,173,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,repeated_games,0,170.8,True,True,True,61.01,1.0000,0.4983,0.5714,3,1,0,0.7,30,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,9e43cbb3-f1d8-463e-8e75-ca61d46bb8d9,,
rebuttal_v1_launch_20260724_211936,166,4,rebuttal_v1_launch_20260724_211936#4,kimi-k2.5,effort_foraging,0,1474.4,True,True,True,47.71,1.0000,0.6747,0.1818,4,0,0,1.0,80,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,f38f5af2-5131-45d3-891c-6d30b18538dc,,
rebuttal_v1_launch_20260724_211936,174,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,serial_recall_v2,0,184.4,True,False,True,40.50,0.6000,0.4237,0.3333,5,0,0,1.0,55,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,0c5999ee-76e0-4bbf-b855-a8ac37283be7,,
rebuttal_v1_launch_20260724_211936,171,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,grid_bandit,0,554.0,True,True,True,68.06,1.0000,0.3254,0.8333,5,0,0,1.0,137,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,abf1b936-b0bf-462f-8b64-854fb0c7c11e,,
rebuttal_v1_launch_20260724_211936,172,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,marbles_risk,0,683.2,True,True,True,93.05,1.0000,0.9313,0.9091,4,0,0,1.0,64,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,bb7babbf-824b-4592-bec9-15b4453b8b34,,
rebuttal_v1_launch_20260724_211936,169,4,rebuttal_v1_launch_20260724_211936#4,kimi-k2.5,phishing_detection_v2,0,1736.8,True,True,True,72.01,1.0000,0.6548,0.6818,4,0,0,1.0,60,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,685ac739-2c76-434b-abce-a7a2922e646f,,
rebuttal_v1_launch_20260724_211936,176,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,effort_foraging,0,489.4,True,True,True,26.64,1.0000,0.2028,0.0909,4,0,0,1.0,80,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,ea758bb3-fd15-4b17-90b2-d883afdff891,,
rebuttal_v1_launch_20260724_211936,180,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,random_dot_motion_v2,0,204.8,True,False,False,40.71,0.4000,0.2773,0.5000,1,3,0,0.2,29,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,529b4060-6618-44a8-8cc9-5fbff0c4ff56,,
rebuttal_v1_launch_20260724_211936,178,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,moral_machine,0,588.9,True,True,True,93.91,1.0000,0.9690,0.9000,4,1,0,0.9091,40,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,4dfa09f5-ff15-490a-95d1-4262bfd6fbb0,,
rebuttal_v1_launch_20260724_211936,175,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,visual_recognition,0,840.1,True,True,True,54.78,1.0000,0.3329,0.5625,3,0,0,1.0,100,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,82560217-7319-4b93-82bb-ac079a0dc948,,
rebuttal_v1_launch_20260724_211936,177,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,tiny_alchemy,0,728.1,True,True,True,47.37,1.0000,0.4486,0.3333,2,0,0,1.0,67,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,dc5698a1-4795-4f13-82df-1946dd89272f,,
rebuttal_v1_launch_20260724_211936,179,4,rebuttal_v1_launch_20260724_211936#4,gemini-3-flash-preview,phishing_detection_v2,0,619.5,True,True,True,67.07,1.0000,0.7085,0.5455,4,0,0,1.0,60,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,639b9fcc-7ea3-4203-8554-b9fcff78688c,,
rebuttal_v1_launch_20260724_211936,182,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,marbles_risk,0,339.6,True,False,False,6.03,0.4000,0.0009,0.0000,1,3,0,0.2727,29,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,28ae5b8d-8793-4148-8791-b0734ea3e742,,
rebuttal_v1_launch_20260724_211936,184,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,serial_recall_v2,0,295.7,True,True,True,48.51,1.0000,0.1835,0.5417,5,0,0,1.0,16,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,4f523ea3-b92c-4555-ae3b-66e7a648cf2c,,
rebuttal_v1_launch_20260724_211936,181,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,grid_bandit,0,598.8,True,True,True,48.22,1.0000,0.2348,0.5000,5,0,0,1.0,110,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,a28be54f-d302-4fda-a40d-3db0201b1f1e,,
rebuttal_v1_launch_20260724_211936,187,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,tiny_alchemy,0,93.4,True,False,False,42.03,0.6000,0.9438,0.0000,0,2,0,0.0,4,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,d0f6c237-953c-4d16-99f4-b381b7287153,,
rebuttal_v1_launch_20260724_211936,185,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,visual_recognition,0,737.3,True,False,True,29.90,0.8000,0.3329,0.1250,3,0,0,1.0,168,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,a6f1674a-6168-4480-b12b-db402a613fc2,,
rebuttal_v1_launch_20260724_211936,189,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,phishing_detection_v2,0,853.1,True,False,True,76.14,0.8000,0.7612,0.7500,3,1,0,0.7273,147,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,6f8454a8-7e13-4ef2-b240-63a0b8044104,,
rebuttal_v1_launch_20260724_211936,192,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,marbles_risk,0,194.5,True,False,False,6.32,0.4000,0.0092,0.0000,1,3,0,0.2727,25,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,b58f8e79-ce02-4ba9-b45f-525bf178be78,,
rebuttal_v1_launch_20260724_211936,183,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,repeated_games,0,1480.2,True,False,False,14.02,0.2000,0.3150,0.0000,0,4,0,0.0,7,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,9247748b-a5d9-4fac-b082-5750bbe631bd,,
rebuttal_v1_launch_20260724_211936,188,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,moral_machine,0,1117.4,True,False,False,12.91,0.4000,0.1974,0.0000,0,5,0,0.0,12,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,27a5d159-1c6e-4e2c-8dc8-5b9def14da6f,,
rebuttal_v1_launch_20260724_211936,193,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,repeated_games,0,33.6,True,False,False,3.00,0.2000,0.0000,0.0000,0,4,0,0.0,1,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,f4025548-bdb8-4a9f-9537-b74f505d16c1,,
rebuttal_v1_launch_20260724_211936,191,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,grid_bandit,0,640.9,True,False,True,48.19,0.8000,0.1411,0.6250,5,0,0,1.0,88,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,f4d0b41b-c376-4473-89e5-b0cbd944ecd0,,
rebuttal_v1_launch_20260724_211936,186,4,rebuttal_v1_launch_20260724_211936#4,gpt-5.4-nano,effort_foraging,0,1327.8,True,True,True,42.83,1.0000,0.4057,0.2727,4,0,0,1.0,80,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,186132ea-89f4-4476-89a7-d5d24bb67f96,,
rebuttal_v1_launch_20260724_211936,190,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,random_dot_motion_v2,0,1088.1,True,False,False,6.00,0.4000,0.0000,0.0000,1,3,0,0.2,31,screenshot,a0bd65d26028e06033a214745d40a2e623a240f8,b48f66f3-42d5-4175-9af7-5d0c5e21c43b,,
rebuttal_v1_launch_20260724_211936,195,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,visual_recognition,0,345.1,True,False,False,12.00,0.8000,0.0000,0.0000,0,3,0,0.0,107,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,eeca96ec-0aea-4f1c-a4eb-42704a7c393c,True,1
rebuttal_v1_launch_20260724_211936,194,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,serial_recall_v2,0,110.5,True,False,False,9.00,0.6000,0.0000,0.0000,0,5,0,0.0,27,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,52dab743-79a4-4308-a343-976ac200dcf5,True,1
rebuttal_v1_launch_20260724_211936,196,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,effort_foraging,0,1375.4,True,True,True,22.19,1.0000,0.2055,0.0000,4,0,0,1.0,80,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,1dc47797-5f45-46dc-95de-a8d97f432b9a,True,1
rebuttal_v1_launch_20260724_211936,197,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,tiny_alchemy,0,526.8,True,False,True,82.32,0.6000,0.6664,1.0000,1,1,0,0.6667,9,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,5fadd1b2-ab32-4bdd-bda6-7ef2fcb87520,True,1
rebuttal_v1_launch_20260724_211936,198,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,moral_machine,0,486.0,True,False,False,22.57,0.8000,0.3019,0.0000,1,4,0,0.2727,40,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,1aa4090e-1d7a-4036-a3b5-5e605afa7cec,True,1
rebuttal_v1_launch_20260724_211936,199,4,rebuttal_v1_launch_20260724_211936#4,qwen3-vl-235b-instruct,phishing_detection_v2,0,422.9,True,False,True,60.24,0.8000,0.3068,0.7500,3,1,0,0.7273,67,screenshot,d981475372c9c436f3a12b9aff9c0a9a9084858d,6a6572cb-fb5d-4e65-9005-0e03b56a6115,True,1
rebuttal_v1_batch2_20260725_150651,0,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,random_dot_motion_v2,0,429.2,True,False,True,16.11,0.4000,0.0031,0.2000,4,0,0,1.0,92,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,436f5f4f-7246-4fdd-848c-db9ba58968f6,,
rebuttal_v1_batch2_20260725_150651,2,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,marbles_risk,0,433.1,True,False,True,13.27,0.8000,0.0363,0.0000,4,0,0,1.0,71,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,10440184-7a11-4ec2-bafd-3e58eb4ca8c6,,
rebuttal_v1_batch2_20260725_150651,3,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,repeated_games,0,497.7,True,True,False,59.90,1.0000,0.5686,0.5000,1,3,0,0.2,30,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,07f99f63-5d36-4d1d-b656-6481af14104b,,
rebuttal_v1_batch2_20260725_150651,4,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,serial_recall_v2,0,670.1,True,False,True,32.09,0.6000,0.1835,0.3333,5,0,0,1.0,55,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,3b25f420-1081-4896-84b5-e11977b6bc14,,
rebuttal_v1_batch2_20260725_150651,1,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,grid_bandit,0,912.8,True,False,False,9.06,0.6000,0.0016,0.0000,0,5,0,0.0,13,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,009e477e-1827-47f9-9f68-d10ca4a3a209,,
rebuttal_v1_batch2_20260725_150651,7,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,tiny_alchemy,0,794.2,True,False,True,67.14,0.6000,0.9469,0.5000,1,1,0,0.6667,8,screenshot,2a3c2f61a7b1ac0e58fcd283a4456d53aa4a6846,61285e9c-0f09-4ebc-b6b2-ffd1725b3493,,
rebuttal_v1_batch2_20260725_150651,8,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,moral_machine,0,926.8,True,True,True,95.34,1.0000,0.8668,1.0000,3,2,0,0.7273,40,screenshot,2a3c2f61a7b1ac0e58fcd283a4456d53aa4a6846,5745f70c-1c00-4c41-ae08-53f3de3ad395,,
rebuttal_v1_batch2_20260725_150651,5,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,visual_recognition,0,1525.8,True,True,True,48.53,1.0000,0.3329,0.4375,3,0,0,1.0,100,screenshot,4428bf30756e2288bf842479aac32952b94a0c46,f7519ec9-4e02-4b84-9860-00204e66e480,,
rebuttal_v1_batch2_20260725_150651,6,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,effort_foraging,0,1145.7,True,True,True,42.62,1.0000,0.3997,0.2727,4,0,0,1.0,80,screenshot,2a3c2f61a7b1ac0e58fcd283a4456d53aa4a6846,528f08e6-09f3-4be6-a78b-45859fc5eb18,,
rebuttal_v1_batch2_20260725_150651,13,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,repeated_games,0,159.7,True,True,True,60.92,1.0000,0.4958,0.5714,3,1,0,0.7,30,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,788cc8b1-44e0-49eb-bf9b-276e2750ba1d,,
rebuttal_v1_batch2_20260725_150651,14,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,serial_recall_v2,0,160.3,True,False,True,33.55,0.6000,0.2251,0.3333,5,0,0,1.0,55,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,3acc5f1f-40ef-478d-90a0-619a5ce58123,,
rebuttal_v1_batch2_20260725_150651,11,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,grid_bandit,0,570.1,True,True,True,57.86,1.0000,0.2127,0.7083,5,0,0,1.0,137,screenshot,1b20a0b7d9c18421092fdd5fa89249ec918b62be,fd022f95-019e-43f2-a3ee-ede465f3c9f3,,
rebuttal_v1_batch2_20260725_150651,10,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,random_dot_motion_v2,0,920.0,True,True,True,35.20,1.0000,0.0773,0.3500,4,0,0,1.0,100,screenshot,1b20a0b7d9c18421092fdd5fa89249ec918b62be,6e14627a-0fb0-43ed-a2da-fe89daadbc87,,
rebuttal_v1_batch2_20260725_150651,16,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,effort_foraging,0,394.0,True,True,True,22.20,1.0000,0.2058,0.0000,4,0,0,1.0,80,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,32ad241f-f10f-4657-b366-3da9283528c9,,
rebuttal_v1_batch2_20260725_150651,12,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,marbles_risk,0,709.1,True,True,True,90.35,1.0000,0.9839,0.8182,4,0,0,1.0,64,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,619fef51-b834-4acd-be65-581edd655317,,
rebuttal_v1_batch2_20260725_150651,18,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,moral_machine,0,346.2,True,True,True,99.66,1.0000,0.9903,1.0000,4,1,0,0.9091,40,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,55ff542b-bc32-4bb9-ad01-aaa25deb3144,,
rebuttal_v1_batch2_20260725_150651,17,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,tiny_alchemy,0,568.0,True,True,True,52.89,1.0000,0.6062,0.3333,2,0,0,1.0,69,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,477fe7d1-ad07-4adc-b354-2d554eedf3dc,,
rebuttal_v1_batch2_20260725_150651,9,0,rebuttal_v1_batch2_20260725_150651#0,kimi-k2.5,phishing_detection_v2,1,1803.5,True,True,True,72.00,1.0000,0.6546,0.6818,4,0,0,1.0,60,screenshot,2a3c2f61a7b1ac0e58fcd283a4456d53aa4a6846,f5345531-5939-431b-aa72-1fb2c74ea345,,
rebuttal_v1_batch2_20260725_150651,19,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,phishing_detection_v2,0,524.6,True,True,True,84.82,1.0000,0.7611,0.8636,4,0,0,1.0,60,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,76bcd291-cc7a-4848-9e73-0ffde315e1fa,,
rebuttal_v1_batch2_20260725_150651,22,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,marbles_risk,0,288.7,True,False,True,41.89,0.8000,0.2696,0.4091,4,0,0,1.0,62,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,ee75ce03-f64a-4180-9c02-d4b61d8bb855,,
rebuttal_v1_batch2_20260725_150651,21,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,grid_bandit,0,511.5,True,True,True,51.02,1.0000,0.1364,0.6250,5,0,0,1.0,136,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,6c7eb3a3-784a-4a8c-a164-ad369ad42842,,
rebuttal_v1_batch2_20260725_150651,15,0,rebuttal_v1_batch2_20260725_150651#0,gemini-3-flash-preview,visual_recognition,0,1049.4,True,True,True,26.65,1.0000,0.3329,0.0000,3,0,0,1.0,100,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,b156a3b7-1cf8-4c74-b02f-92ac2de84eaa,,
rebuttal_v1_batch2_20260725_150651,27,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,tiny_alchemy,0,83.8,True,False,False,6.00,0.4000,0.0000,0.0000,0,2,0,0.0,5,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,371eb7d2-06e9-45ec-93bf-647c4fa4213c,,
rebuttal_v1_batch2_20260725_150651,24,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,serial_recall_v2,0,218.6,True,False,True,38.34,0.6000,0.1835,0.4583,5,0,0,1.0,55,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,da03d7e8-afe4-47a4-82df-7dffa962569e,,
rebuttal_v1_batch2_20260725_150651,26,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,effort_foraging,0,330.1,True,True,True,30.89,1.0000,0.1943,0.1818,4,0,0,1.0,80,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,99acc071-e32e-4106-a103-e04a29d2b50a,,
rebuttal_v1_batch2_20260725_150651,30,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,random_dot_motion_v2,0,167.8,True,False,False,7.39,0.4000,0.0397,0.0000,1,3,0,0.2,34,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,33569b8b-0620-4cf4-84a0-827c8da6d527,,
rebuttal_v1_batch2_20260725_150651,23,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,repeated_games,0,1111.2,True,True,True,35.51,1.0000,0.3002,0.2000,2,2,0,0.5,30,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,c42db6ce-b259-4e0f-978e-71883d5dcf71,,
rebuttal_v1_batch2_20260725_150651,25,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,visual_recognition,0,958.4,True,True,True,48.35,1.0000,0.3278,0.4375,3,0,0,1.0,100,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,e18c343e-974a-4612-8ee7-fcec84ef0bfb,,
rebuttal_v1_batch2_20260725_150651,32,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,marbles_risk,0,137.4,True,False,False,6.03,0.4000,0.0009,0.0000,0,4,0,0.0,22,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,e770135a-b235-43fd-8a56-f54340998e05,,
rebuttal_v1_batch2_20260725_150651,29,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,phishing_detection_v2,0,934.3,True,True,True,67.98,1.0000,0.7344,0.5455,4,0,0,1.0,60,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,d4cb0a04-dafa-4e6f-9d82-407fbafdc8fb,,
rebuttal_v1_batch2_20260725_150651,35,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,visual_recognition,0,128.3,True,False,False,6.00,0.4000,0.0000,0.0000,0,3,0,0.0,58,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,ad5b75bc-ee19-4e38-b503-31e302da340f,,
rebuttal_v1_batch2_20260725_150651,20,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,random_dot_motion_v2,1,1804.3,True,False,False,14.48,0.4000,0.2424,0.0000,1,3,0,0.2,37,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,412661cd-7dc6-41ea-98bc-a20b9976ff2a,,
rebuttal_v1_batch2_20260725_150651,37,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,tiny_alchemy,0,210.6,True,False,True,67.14,0.6000,0.9467,0.5000,1,1,0,0.6667,7,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,f4891eb6-b777-44b1-b14c-0e27b3a55ece,,
rebuttal_v1_batch2_20260725_150651,34,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,serial_recall_v2,0,479.3,True,False,True,32.10,0.6000,0.1839,0.3333,5,0,0,1.0,55,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,29d95835-dd07-48bc-9dbe-bf98e655eed7,,
rebuttal_v1_batch2_20260725_150651,38,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,moral_machine,0,66.6,True,False,False,19.82,0.4000,0.3949,0.0000,0,5,0,0.0,8,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,85701ecd-1065-48eb-89c6-41b3e06bbf1c,,
rebuttal_v1_batch2_20260725_150651,36,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,effort_foraging,0,410.7,True,False,False,37.20,0.8000,0.4342,0.2000,2,2,0,0.4545,82,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,c3f06120-270b-4203-aeda-f95a88b7ac5b,,
rebuttal_v1_batch2_20260725_150651,31,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,grid_bandit,0,1243.6,True,True,True,64.99,1.0000,0.2379,0.8333,5,0,0,1.0,137,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,c0f706b0-d4b4-4a7d-a3b5-e9f464b6d0ad,,
rebuttal_v1_batch2_20260725_150651,39,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,phishing_detection_v2,0,304.2,True,False,True,72.36,0.8000,0.6533,0.7500,3,1,0,0.7273,52,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,11ecb21c-ec66-4297-a490-51e2e5be3c37,,
rebuttal_v1_batch2_20260725_150651,28,0,rebuttal_v1_batch2_20260725_150651#0,gpt-5.4-nano,moral_machine,1,1805.4,True,False,False,19.83,0.4000,0.3953,0.0000,0,5,0,0.0,15,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,31b0166b-1b2f-47a2-9901-3d27e85785d9,,
rebuttal_v1_batch2_20260725_150651,33,0,rebuttal_v1_batch2_20260725_150651#0,qwen3-vl-235b-instruct,repeated_games,1,1805.1,True,False,False,3.00,0.2000,0.0000,0.0000,0,4,0,0.0,3,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,781f4712-359f-4794-9b13-0ca9b94e1611,,
rebuttal_v1_batch2_20260725_150651,44,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,serial_recall_v2,0,168.5,True,False,False,9.00,0.6000,0.0000,0.0000,0,5,0,0.0,35,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,9b88a8b7-cc74-4085-9486-f88e9fef4199,,
rebuttal_v1_batch2_20260725_150651,41,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,grid_bandit,0,200.7,True,False,False,3.00,0.2000,0.0000,0.0000,0,5,0,0.0,4,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,41647c49-a695-41e5-9c9a-ec09e39cf1dd,,
rebuttal_v1_batch2_20260725_150651,42,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,marbles_risk,0,252.9,True,False,False,90.44,0.4000,0.9839,1.0000,1,3,0,0.2727,22,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,c0cc615d-d9ca-49e3-a413-252e9d45b1c1,,
rebuttal_v1_batch2_20260725_150651,45,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,visual_recognition,0,567.1,True,False,True,24.50,0.8000,0.0001,0.2500,3,0,0,1.0,152,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,68fe5948-f8ba-4036-9018-762badd27927,,
rebuttal_v1_batch2_20260725_150651,43,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,repeated_games,0,822.7,True,True,False,34.90,1.0000,0.5686,0.0000,1,3,0,0.2,30,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,dd018c81-12a5-4ac7-92ba-258558f00894,,
rebuttal_v1_batch2_20260725_150651,47,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,tiny_alchemy,0,785.6,True,False,True,66.02,0.6000,0.9148,0.5000,1,1,0,0.6667,10,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,a2a9d685-48e1-4432-9379-c493eb9200fd,,
rebuttal_v1_batch2_20260725_150651,46,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,effort_foraging,0,1351.8,True,True,True,30.59,1.0000,0.4453,0.0000,3,1,0,0.8182,80,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,d6c027a9-2728-46a2-98d8-4acbff3db9e6,,
